Suburb,Rooms,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,PricePerSqFt
Chadstone,3,u,988000,13.6,3,2,2.0,286,124.0,2008,-37.8755,145.0954,3454.5454545454545
Clifton Hill,2,u,641000,3.4,2,1,1.0,72,90.0,1980,-37.7881,145.0058,8902.777777777777
Clifton Hill,2,u,712000,3.4,2,1,1.0,36,151.96764988779805,1964,-37.7926,145.0019,19777.777777777777
Coburg,2,u,495000,7.8,2,1,0.0,388,69.0,1960,-37.7506,144.9694,1275.7731958762886
Coburg,2,u,590000,7.8,2,1,1.0,79,151.96764988779805,1964,-37.746,144.9768,7468.354430379747
Coburg,2,u,650000,7.8,2,1,1.0,136,81.0,1975,-37.7449,144.9754,4779.411764705882
Doncaster,2,u,782000,13.9,2,1,1.0,261,127.2,1984,-37.7731,145.1044,2996.1685823754788
Essendon,2,u,440000,8.0,2,1,1.0,921,151.96764988779805,1964,-37.749,144.9067,477.7415852334419
Essendon,2,u,700000,8.0,2,1,1.0,251,151.96764988779805,1964,-37.7491,144.8968,2788.8446215139443
Essendon,1,u,310000,8.0,1,1,1.0,845,45.0,1977,-37.7469,144.9206,366.8639053254438
Essendon,2,u,707000,8.0,2,1,1.0,179,151.96764988779805,1964,-37.7514,144.8966,3949.7206703910615
Essendon,3,u,700000,8.0,3,1,1.0,227,120.0,2005,-37.7496,144.892,3083.7004405286343
Essendon,1,u,426500,8.0,1,1,1.0,62,53.0,1960,-37.7578,144.9134,6879.032258064516
Fawkner,3,u,532000,12.4,3,2,1.0,207,205.0,2007,-37.7049,144.9631,2570.048309178744
Fawkner,2,u,445000,12.4,2,1,1.0,196,151.96764988779805,1964,-37.6956,144.9656,2270.408163265306
Flemington,2,u,390000,4.4,2,1,1.0,472,55.0,1960,-37.7851,144.922,826.271186440678
Footscray,2,u,392500,6.4,2,1,1.0,1783,70.0,1960,-37.7949,144.9007,220.13460459899048
Footscray,2,u,360000,6.4,2,1,1.0,761,151.96764988779805,1964,-37.7953,144.8957,473.06176084099866
other,1,u,260000,10.4,1,1,1.0,1162,44.0,1965,-37.8911,145.0451,223.75215146299485
Glen Iris,2,u,721000,9.2,2,2,1.0,2696,76.8,1970,-37.8558,145.0518,267.433234421365
Glen Iris,2,u,910000,9.2,2,1,1.0,157,97.0,1970,-37.8499,145.0814,5796.178343949045
Hampton,2,u,665000,13.7,2,1,1.0,136,76.8,1970,-37.9427,145.0052,4889.705882352941
Hampton,2,u,860000,13.7,2,1,1.0,90,90.0,1962,-37.9354,144.9994,9555.555555555555
Hawthorn,2,u,580000,4.6,2,1,1.0,1063,151.96764988779805,1964,-37.8159,145.0194,545.6255879586078
Hawthorn,1,u,535000,4.6,1,1,1.0,918,50.0,2006,-37.8294,145.033,582.7886710239651
Hawthorn,2,u,635000,4.6,2,1,1.0,2679,78.0,1960,-37.8261,145.0269,237.0287420679358
Hawthorn,1,u,160000,4.6,1,1,0.0,322,178.4,2009,-37.8198,145.0373,496.8944099378882
Hawthorn,1,u,360000,4.6,1,1,1.0,6494,77.5,1965,-37.8254,145.0255,55.43578688019711
Hawthorn,1,u,275000,4.6,1,1,0.0,479,30.0,1970,-37.8292,145.0322,574.1127348643006
Hawthorn East,2,u,500000,7.5,2,1,1.0,710,151.96764988779805,1964,-37.8259,145.0483,704.2253521126761
Hawthorn East,1,u,440000,7.5,1,1,1.0,2306,76.8,1970,-37.8227,145.0528,190.80659150043365
Hawthorn East,1,u,400500,7.5,1,1,1.0,71,151.96764988779805,1964,-37.8372,145.0433,5640.845070422535
Hawthorn East,2,u,435000,7.5,2,1,1.0,1536,151.96764988779805,1964,-37.8307,145.0493,283.203125
Heidelberg,4,u,610000,10.6,4,3,2.0,152,127.0,1980,-37.7505,145.0703,4013.157894736842
Ivanhoe,3,u,1110000,7.9,3,2,1.0,366,151.96764988779805,1964,-37.7701,145.0385,3032.7868852459014
Keilor East,2,u,490000,12.8,2,1,2.0,220,132.6,2001,-37.7346,144.8584,2227.2727272727275
Kew,2,u,820000,5.6,2,1,1.0,826,95.0,1960,-37.805,145.0546,992.7360774818402
Kew,2,u,736000,5.6,2,1,1.0,964,70.0,1960,-37.8022,145.035,763.4854771784233
Kew East,2,u,590000,7.5,2,1,1.0,838,70.0,1970,-37.7974,145.0526,704.0572792362768
Maidstone,2,u,405000,9.2,2,2,1.0,2787,75.0,2013,-37.7794,144.872,145.31754574811626
Malvern,1,u,456000,7.4,1,1,1.0,4721,151.96764988779805,1964,-37.8515,145.0372,96.58970557085364
Malvern East,1,u,267500,11.2,1,1,1.0,2410,151.96764988779805,1964,-37.8779,145.0873,110.99585062240664
Malvern East,2,u,1211000,11.2,2,1,1.0,259,99.0,1970,-37.8718,145.0526,4675.675675675676
other,2,u,683000,2.8,2,2,1.0,1136,88.0,2009,-37.8211,144.9559,601.2323943661971
Murrumbeena,2,u,770000,12.1,2,1,3.0,194,151.96764988779805,1964,-37.8953,145.0731,3969.0721649484535
Murrumbeena,2,u,582000,12.1,2,1,2.0,1113,93.0,2010,-37.8892,145.0664,522.911051212938
Murrumbeena,2,u,535000,12.1,2,1,1.0,77,77.0,1970,-37.8999,145.0643,6948.051948051948
Murrumbeena,2,u,926000,12.1,2,1,2.0,308,177.4,2008,-37.8907,145.0761,3006.4935064935066
Niddrie,2,u,510000,11.2,2,1,1.0,167,69.0,2013,-37.7343,144.8824,3053.8922155688624
Niddrie,1,u,325000,11.2,1,1,1.0,710,58.0,2015,-37.7355,144.8874,457.7464788732394
Niddrie,3,u,500000,11.2,3,1,1.0,1218,94.0,2012,-37.736,144.8886,410.5090311986864
Northcote,2,u,680000,5.5,2,2,1.0,1106,70.0,2009,-37.7679,144.9994,614.8282097649186
Northcote,2,u,420000,5.5,2,1,1.0,1000,151.96764988779805,1964,-37.7836,145.0139,420.0
Northcote,2,u,471250,5.5,2,1,1.0,1000,151.96764988779805,1964,-37.7836,145.0139,471.25
Oak Park,3,u,601000,11.5,3,1,2.0,220,90.0,1990,-37.7131,144.9091,2731.818181818182
Oakleigh,3,u,655000,14.0,3,1,2.0,160,104.0,1970,-37.8946,145.0944,4093.75
Ormond,3,u,960000,11.8,3,2,2.0,199,167.0,1995,-37.9034,145.0409,4824.120603015075
Pascoe Vale,2,u,496000,9.9,2,1,1.0,136,151.96764988779805,1964,-37.7218,144.9406,3647.0588235294117
Pascoe Vale,2,u,497000,9.9,2,1,1.0,123,76.8,1970,-37.7181,144.9322,4040.650406504065
Pascoe Vale,2,u,427500,9.9,2,1,1.0,134,75.0,1988,-37.7216,144.9292,3190.2985074626868
Port Melbourne,2,u,520000,3.8,2,1,1.0,2166,54.0,2012,-37.8415,144.9412,240.07386888273314
Port Melbourne,2,u,575000,3.8,2,1,1.0,7159,61.0,2008,-37.841,144.9386,80.31848023466965
Port Melbourne,2,u,950000,3.8,2,2,1.0,98,181.0,2005,-37.8392,144.9257,9693.877551020409
Port Melbourne,2,u,1030000,3.8,2,2,2.0,21715,99.0,2005,-37.8424,144.9449,47.432650241768364
Prahran,2,u,645000,4.5,2,1,1.0,2842,84.0,1920,-37.8513,144.9943,226.95285010555946
Prahran,2,u,550000,4.5,2,1,1.0,72,69.0,1976,-37.8542,145.0024,7638.888888888889
Prahran,2,u,690000,4.5,2,2,2.0,1146,151.96764988779805,1964,-37.8597,145.0093,602.0942408376964
Prahran,2,u,685000,4.5,2,1,1.0,8220,87.0,1965,-37.8508,144.9874,83.33333333333333
Prahran,2,u,570000,4.5,2,1,1.0,479,151.96764988779805,1964,-37.8489,144.9903,1189.9791231732777
Preston,3,u,715000,8.8,3,1,1.0,210,221.6,1996,-37.7317,145.0083,3404.7619047619046
Preston,2,u,560000,8.8,2,1,2.0,196,151.96764988779805,1964,-37.7362,144.9885,2857.1428571428573
Preston,1,u,385000,8.8,1,1,1.0,896,65.0,2011,-37.7316,145.0201,429.6875
Reservoir,3,u,615000,11.2,3,1,2.0,320,151.96764988779805,1964,-37.7018,145.0134,1921.875
Reservoir,3,u,631000,11.2,3,1,1.0,267,151.96764988779805,1964,-37.714,145.007,2363.2958801498125
Reservoir,2,u,490000,11.2,2,1,1.0,143,85.0,2009,-37.6955,145.0097,3426.573426573427
Reservoir,1,u,407000,11.2,1,1,1.0,108,151.96764988779805,1964,-37.7196,145.0092,3768.5185185185187
Reservoir,2,u,395000,11.2,2,1,1.0,166,117.6,1990,-37.6986,145.024,2379.5180722891564
Reservoir,2,u,505000,11.2,2,1,1.0,110,1.0,1960,-37.7216,145.0099,4590.909090909091
Richmond,2,u,1226000,2.6,2,1,1.0,826,99.0,1996,-37.821,145.0054,1484.2615012106537
Richmond,1,u,500000,2.6,1,1,1.0,2044,151.96764988779805,1964,-37.817,144.9955,244.61839530332682
Richmond,1,u,370000,2.6,1,1,1.0,3512,187.8,2011,-37.8183,144.9979,105.35307517084283
Richmond,2,u,560000,2.6,2,1,1.0,7455,65.0,2008,-37.822,145.0104,75.11737089201878
Richmond,2,u,690000,2.6,2,2,1.0,760,237.4,2010,-37.825,144.9976,907.8947368421053
Richmond,2,u,630000,2.6,2,2,1.0,3512,187.8,2011,-37.8183,144.9979,179.38496583143507
Rosanna,2,u,615000,11.4,2,1,1.0,190,105.0,1980,-37.7437,145.0729,3236.842105263158
South Melbourne,2,u,650000,2.1,2,1,0.0,438,2.0,1900,-37.8353,144.9599,1484.0182648401826
South Yarra,3,u,1320000,3.3,3,2,2.0,15,15.0,1972,-37.8398,144.9945,88000.0
South Yarra,2,u,485000,3.3,2,1,0.0,5467,73.0,1970,-37.8406,145.0035,88.71410279860984
South Yarra,2,u,642000,3.3,2,1,1.0,595,151.96764988779805,1964,-37.8422,144.9855,1078.9915966386554
South Yarra,2,u,851000,3.3,2,1,1.0,284,151.96764988779805,1964,-37.8471,145.0019,2996.478873239437
South Yarra,2,u,850000,3.3,2,2,2.0,17200,104.6,2000,-37.8361,144.9966,49.41860465116279
South Yarra,1,u,390500,3.3,1,1,0.0,775,46.0,1960,-37.8354,144.984,503.8709677419355
South Yarra,3,u,2050000,3.3,3,2,2.0,3197,151.96764988779805,1964,-37.8446,144.9844,641.2261495151705
St Kilda,1,u,346000,6.1,1,1,1.0,678,151.96764988779805,1964,-37.8585,144.983,510.3244837758112
St Kilda,1,u,520000,6.1,1,1,1.0,2422,76.8,1970,-37.8644,144.9741,214.69859620148637
St Kilda,1,u,320000,6.1,1,1,1.0,1036,151.96764988779805,1964,-37.8607,144.9873,308.88030888030886
St Kilda,2,u,610500,6.1,2,2,1.0,2920,84.0,2006,-37.8709,144.9807,209.07534246575344
St Kilda,1,u,350000,6.1,1,1,1.0,1236,87.4,1968,-37.8585,144.9884,283.1715210355987
St Kilda,2,u,902000,6.1,2,1,1.0,18,151.96764988779805,1964,-37.8624,144.9823,50111.11111111111
St Kilda,3,u,1190000,6.1,3,1,1.0,460,140.0,1955,-37.8623,144.9772,2586.9565217391305
Surrey Hills,2,u,682000,11.2,2,1,2.0,119,151.96764988779805,1964,-37.8271,145.1032,5731.09243697479
Surrey Hills,2,u,825000,11.2,2,1,2.0,180,85.0,1970,-37.8351,145.103,4583.333333333333
Thornbury,1,u,300000,6.5,1,1,1.0,948,76.8,1970,-37.7577,145.0151,316.45569620253167
Thornbury,3,u,880000,6.5,3,1,2.0,242,117.0,1995,-37.7639,145.0135,3636.3636363636365
West Footscray,3,u,580000,8.2,2,1,0.0,183,104.0,1930,-37.7968,144.8708,3169.398907103825
West Footscray,1,u,375000,8.2,1,1,1.0,60,185.8,1982,-37.7971,144.8703,6250.0
West Footscray,2,u,266000,8.2,2,1,1.0,1059,65.0,1970,-37.8062,144.8665,251.18035882908404
West Footscray,2,u,490000,8.2,2,1,1.0,117,151.96764988779805,1964,-37.7968,144.8735,4188.034188034188
Airport West,2,u,480000,13.5,2,1,1.0,128,92.0,2009,-37.7216,144.8837,3750.0
Albion,2,u,420000,13.9,2,1,1.0,192,88.0,1970,-37.7832,144.8275,2187.5
Albion,3,u,580000,13.9,3,2,2.0,250,129.0,2013,-37.7798,144.8156,2320.0
Albion,1,u,200000,13.9,1,1,1.0,1175,35.0,1970,-37.7849,144.8272,170.2127659574468
Albion,3,u,600000,13.9,3,1,1.0,181,129.0,2000,-37.7815,144.8128,3314.9171270718234
Ashburton,2,u,925000,11.0,2,1,2.0,257,151.96764988779805,1964,-37.866,145.089,3599.2217898832687
Balwyn,2,u,825000,9.7,2,2,2.0,288,151.96764988779805,1964,-37.8078,145.1031,2864.5833333333335
Carlton,3,u,1520000,1.8,3,2,2.0,214,184.4,1993,-37.8177,144.8496,7102.803738317757
Carlton,2,u,500000,1.8,2,1,1.0,4076,151.96764988779805,1964,-37.7941,144.9678,122.6692836113837
other,2,u,810000,1.5,2,1,1.0,944,151.96764988779805,1964,-37.8144,144.9896,858.0508474576271
Elsternwick,1,u,385000,8.5,1,1,1.0,1851,151.96764988779805,1964,-37.8822,144.9994,207.99567801188547
Elwood,2,u,687000,7.7,2,1,1.0,1912,76.8,1970,-37.8795,144.98,359.30962343096235
Elwood,2,u,1260000,7.7,2,2,2.0,626,125.0,2008,-37.8865,144.9874,2012.779552715655
Elwood,2,u,695000,7.7,2,1,1.0,845,76.8,1970,-37.8888,144.991,822.4852071005918
Essendon North,2,u,415500,9.4,2,1,1.0,82,76.8,1970,-37.743,144.9084,5067.073170731707
Fitzroy,2,u,600000,1.6,2,1,1.0,2122,151.96764988779805,1964,-37.7967,144.9836,282.7521206409048
Keilor Park,3,u,616000,14.5,3,1,2.0,431,151.96764988779805,1964,-37.721,144.8584,1429.2343387470999
Kensington,1,u,355000,4.2,1,1,1.0,2581,151.96764988779805,1964,-37.7979,144.9265,137.54358775668345
Kensington,2,u,535000,4.2,2,2,1.0,2592,70.0,2012,-37.7961,144.9261,206.40432098765433
Kensington,2,u,730000,4.2,2,2,1.0,2135,189.0,2012,-37.7956,144.935,341.92037470725995
Kensington,1,u,380000,4.2,1,1,1.0,2592,151.96764988779805,1964,-37.7961,144.9261,146.60493827160494
Oakleigh South,3,u,815000,14.7,3,1,2.0,393,151.96764988779805,1964,-37.9233,145.1062,2073.791348600509
Spotswood,1,u,380000,7.7,1,1,1.0,89,37.0,1980,-37.8291,144.8848,4269.662921348315
Spotswood,3,u,660000,7.7,3,1,1.0,221,120.0,2003,-37.8297,144.8752,2986.425339366516
Toorak,2,u,867000,4.6,2,1,1.0,1087,151.96764988779805,1964,-37.8373,145.0106,797.608095676173
Toorak,2,u,655000,4.6,2,1,1.0,1816,105.0,1960,-37.8389,145.0141,360.6828193832599
Toorak,3,u,840000,4.6,3,1,1.0,1678,94.0,1940,-37.8384,145.0178,500.59594755661504
Toorak,2,u,1010000,4.6,2,2,2.0,586,119.0,1990,-37.8427,145.0236,1723.5494880546075
Toorak,3,u,922500,4.6,3,1,2.0,4657,127.0,1980,-37.8421,145.0237,198.08889843246726
Williamstown North,2,u,546000,8.9,2,1,1.0,2023,128.2,1979,-37.8573,144.8854,269.8961937716263
Windsor,2,u,854000,5.1,2,1,1.0,774,90.0,1945,-37.8582,144.9979,1103.359173126615
Balaclava,2,u,490000,6.6,2,1,0.0,601,151.96764988779805,1964,-37.8757,144.998,815.3078202995008
Kingsbury,3,u,488000,12.4,3,1,1.0,260,150.0,1961,-37.7157,145.0386,1876.923076923077
Avondale Heights,3,u,622000,9.5,3,1,1.0,204,151.96764988779805,1964,-37.76215,144.85986,3049.0196078431372
other,3,u,500000,23.2,3,1,2.0,263,76.8,1970,-37.83303,145.27488,1901.1406844106464
Brighton,1,u,380000,10.5,1,1,1.0,1993,46.0,2000,-37.88468,144.99722,190.66733567486202
Camberwell,2,u,677000,7.7,2,1,1.0,131,76.0,1975,-37.84716,145.07351,5167.93893129771
Canterbury,2,u,816000,8.4,2,2,1.0,8140,86.5,2015,-37.82091,145.06011,100.24570024570025
Caulfield South,2,u,1091500,8.7,2,2,1.0,225,151.96764988779805,1964,-37.89565,145.0234,4851.111111111111
Clifton Hill,3,u,1030000,3.6,3,2,2.0,538,171.774,1995,-37.79297,144.99776,1914.4981412639406
Dandenong,2,u,348000,24.7,2,1,0.0,156,151.96764988779805,1964,-37.98712,145.22262,2230.769230769231
Dingley Village,2,u,612000,22.2,2,1,1.0,197,115.4,1975,-37.98412,145.13433,3106.5989847715737
Epping,2,u,437000,19.6,2,1,2.0,351,109.0,2000,-37.65099,145.04663,1245.014245014245
Footscray,1,u,170000,5.1,1,1,0.0,30,26.0,2013,-37.80141,144.89587,5666.666666666667
Greensborough,2,u,695000,16.1,2,2,1.0,208,107.0,2000,-37.70267,145.09526,3341.346153846154
Hadfield,2,u,500000,11.2,2,1,2.0,304,151.96764988779805,1964,-37.70733,144.94041,1644.7368421052631
Hampton,3,u,1210000,13.8,3,2,2.0,9838,152.0,2010,-37.93464,144.99601,122.99247814596463
Hawthorn,1,u,395000,5.3,1,1,1.0,910,151.96764988779805,1964,-37.81333,145.01932,434.0659340659341
Hawthorn,3,u,1000000,5.3,3,1,1.0,1079,90.0,1940,-37.82987,145.03421,926.7840593141798
Hawthorn,2,u,450000,5.3,2,1,1.0,2338,151.96764988779805,1964,-37.83032,145.03899,192.47219846022242
Hawthorn,2,u,450000,5.3,2,1,1.0,1540,71.0,1965,-37.82824,145.03137,292.2077922077922
Highett,2,u,645000,16.0,2,1,1.0,105,64.0,1970,-37.94887,145.02647,6142.857142857143
Kew East,2,u,862000,7.3,2,1,1.0,1011,72.0,1970,-37.7972,145.05225,852.6211671612265
Lalor,2,u,410000,16.3,2,1,1.0,143,151.96764988779805,1964,-37.67222,145.0231,2867.132867132867
Maidstone,1,u,280000,6.4,1,1,1.0,3826,55.0,2009,-37.77757,144.87232,73.18348144276007
Mill Park,2,u,460000,17.9,2,1,1.0,241,88.0,2000,-37.67231,145.05878,1908.713692946058
North Melbourne,2,u,550000,1.8,2,1,0.0,4563,151.96764988779805,1964,-37.79939,144.94635,120.5347359193513
Ormond,1,u,454000,11.4,1,1,1.0,1006,51.0,2010,-37.90164,145.04139,451.29224652087476
Richmond,2,u,890500,2.4,2,2,2.0,180,123.0,1940,-37.81443,144.99079,4947.222222222223
Ringwood East,2,u,560000,21.3,2,1,2.0,217,149.0,1985,-37.80526,145.24628,2580.6451612903224
Seaford,3,u,572000,35.4,3,2,2.0,264,127.0,2002,-38.10422,145.14159,2166.6666666666665
South Morang,3,u,386000,20.5,3,1,1.0,216,151.96764988779805,1964,-37.64491,145.09233,1787.037037037037
St Kilda,1,u,517500,5.0,1,1,0.0,980,74.0,1920,-37.85954,144.98869,528.0612244897959
St Kilda,2,u,365000,5.0,2,1,1.0,881,49.0,1993,-37.86476,144.97826,414.30192962542566
Thomastown,3,u,542000,15.3,3,2,2.0,213,151.96764988779805,1964,-37.67748,145.01791,2544.6009389671362
other,2,u,390000,25.5,2,1,1.0,197,151.96764988779805,1964,-37.61401,145.03301,1979.6954314720813
Airport West,3,u,850000,10.4,3,2,1.0,307,151.96764988779805,1964,-37.72649,144.88489,2768.729641693811
Altona,2,u,540000,11.0,2,1,1.0,132,127.0,1980,-37.86444,144.82304,4090.909090909091
Balaclava,1,u,290000,6.4,1,1,1.0,880,151.96764988779805,1964,-37.86752,144.99668,329.54545454545456
other,2,u,767000,17.3,2,1,2.0,206,76.8,1970,-37.97614,145.02014,3723.3009708737864
other,2,u,637000,16.1,2,1,1.0,318,104.0,1980,-37.70688,145.11791,2003.1446540880504
Brighton,3,u,1336000,10.5,3,2,1.0,249,151.96764988779805,1964,-37.90597,145.00208,5365.461847389558
Brighton,3,u,897000,10.5,3,1,1.0,164,76.8,1970,-37.92109,145.00088,5469.512195121952
Burwood,2,u,700000,10.4,2,1,1.0,251,115.4,1975,-37.84738,145.11997,2788.8446215139443
Canterbury,2,u,850000,8.4,2,1,1.0,116,85.0,1960,-37.82012,145.08526,7327.586206896552
Carnegie,3,u,1275000,10.1,3,2,2.0,750,132.0,1984,-37.90092,145.04924,1700.0
Carnegie,2,u,620000,10.1,2,1,2.0,158,76.8,1970,-37.89267,145.05474,3924.0506329113923
other,2,u,529000,31.2,2,1,1.0,199,84.0,1970,-38.07938,145.13227,2658.291457286432
other,2,u,525000,27.0,2,1,1.0,506,187.8,2011,-38.05304,145.1151,1037.5494071146245
Collingwood,2,u,561000,2.0,2,2,2.0,3701,181.0,2005,-37.80896,144.9911,151.58065387733046
Dandenong North,2,u,305000,24.7,2,1,1.0,141,73.0,1980,-37.95431,145.20899,2163.1205673758864
Eaglemont,2,u,750000,8.9,2,1,1.0,112,93.0,1960,-37.76689,145.05206,6696.428571428572
Elsternwick,2,u,975000,7.2,2,1,1.0,1764,106.0,1970,-37.8879,145.01198,552.7210884353741
Elwood,2,u,480000,7.2,2,1,1.0,1210,65.0,1968,-37.8785,144.99316,396.6942148760331
Elwood,1,u,420000,7.2,1,1,1.0,1192,45.0,2009,-37.88306,144.9841,352.3489932885906
Elwood,2,u,695500,7.2,2,1,1.0,887,76.0,1973,-37.88349,144.98699,784.1037204058624
Essendon,2,u,762000,7.5,2,1,1.0,195,151.96764988779805,1964,-37.74125,144.89502,3907.6923076923076
Essendon,3,u,786000,7.5,3,2,1.0,138,185.8,1982,-37.75284,144.90975,5695.652173913043
Footscray,3,u,605000,5.1,3,1,2.0,4096,151.96764988779805,1964,-37.8021,144.9075,147.705078125
Forest Hill,3,u,764000,15.4,3,2,1.0,258,258.0,2001,-37.83592,145.16819,2961.2403100775196
Glen Waverley,2,u,1100000,16.7,2,1,1.0,258,106.0,1980,-37.88245,145.15982,4263.565891472868
Hawthorn,3,u,690000,5.3,3,1,1.0,1396,95.88,1965,-37.81415,145.03082,494.269340974212
Hawthorn,2,u,1022000,5.3,2,1,1.0,2267,104.0,1930,-37.82193,145.01749,450.81605646228496
Kew,2,u,630000,5.4,2,1,1.0,1037,70.0,1960,-37.80897,145.04759,607.5216972034716
Kew,2,u,672000,5.4,2,1,1.0,710,70.0,1960,-37.8055,145.038,946.4788732394367
Malvern,1,u,455000,5.9,1,1,1.0,1112,45.4,1976,-37.86561,145.03602,409.1726618705036
Maribyrnong,2,u,585000,4.3,2,2,2.0,37000,90.0,2004,-37.77518,144.89254,15.81081081081081
Montmorency,3,u,569000,16.2,3,1,2.0,280,133.0,1987,-37.73103,145.13404,2032.142857142857
Mount Waverley,2,u,720000,14.2,2,1,1.0,198,151.96764988779805,1964,-37.87135,145.14334,3636.3636363636365
Mount Waverley,2,u,572000,14.2,2,1,1.0,173,76.8,1970,-37.87142,145.14503,3306.35838150289
Murrumbeena,2,u,602000,10.1,2,1,1.0,1166,151.96764988779805,1964,-37.88674,145.07234,516.295025728988
Oak Park,2,u,460000,11.2,2,1,1.0,106,151.96764988779805,1964,-37.72326,144.91681,4339.622641509434
Oakleigh East,3,u,740000,12.3,3,1,1.0,211,90.0,2004,-37.89941,145.11523,3507.1090047393363
Ormond,1,u,280000,11.4,1,1,1.0,821,33.0,1975,-37.90296,145.04637,341.047503045067
Parkville,3,u,1770000,1.8,3,2,1.0,2431,70.0,1999,-37.78212,144.95755,728.0954339777869
Pascoe Vale,3,u,630000,8.5,3,1,1.0,365,151.96764988779805,1964,-37.72737,144.94593,1726.027397260274
Port Melbourne,2,u,625000,3.5,2,1,1.0,6830,151.96764988779805,1964,-37.84432,144.94372,91.50805270863836
Port Melbourne,2,u,665000,3.5,2,2,1.0,1472,81.0,2010,-37.84096,144.93791,451.76630434782606
Preston,3,u,660000,8.4,3,1,1.0,234,171.774,1995,-37.73506,145.03169,2820.5128205128203
Preston,2,u,465000,8.4,2,1,1.0,163,169.0,1940,-37.73311,145.03552,2852.760736196319
Richmond,2,u,575000,2.4,2,1,1.0,407,66.0,1960,-37.82046,144.99398,1412.7764127764128
Ringwood,3,u,766000,19.9,3,1,2.0,327,151.96764988779805,1964,-37.80905,145.23534,2342.5076452599387
Rosanna,2,u,675000,8.9,2,1,1.0,247,151.96764988779805,1964,-37.74427,145.06293,2732.7935222672063
South Melbourne,2,u,530000,1.9,2,1,1.0,1646,52.0,2012,-37.83406,144.97131,321.99270959902793
Southbank,1,u,422000,0.7,1,1,1.0,63,51.0,2010,-37.83014,144.96967,6698.412698412699
St Kilda,2,u,586500,5.0,2,1,1.0,3093,151.96764988779805,1964,-37.86506,144.97777,189.62172647914645
Surrey Hills,2,u,740000,10.2,2,1,2.0,193,80.0,1970,-37.83275,145.1055,3834.1968911917097
Toorak,2,u,751000,4.1,2,1,1.0,2076,151.96764988779805,1964,-37.83872,145.01452,361.75337186897883
Toorak,2,u,682000,4.1,2,1,1.0,713,60.0,1975,-37.84301,145.02641,956.5217391304348
Vermont South,3,u,750000,17.2,3,2,1.0,302,151.96764988779805,1964,-37.85732,145.19195,2483.4437086092717
Werribee,2,u,302500,14.7,2,1,2.0,471,151.96764988779805,1964,-37.88275,144.66661,642.2505307855627
West Footscray,2,u,480000,6.4,2,1,1.0,1157,151.96764988779805,1964,-37.80029,144.87859,414.86603284356096
Abbotsford,2,u,480000,3.0,2,1,1.0,601,64.0,1970,-37.80915,145.00066,798.6688851913477
Abbotsford,2,u,750000,3.0,2,1,1.0,2379,69.0,2013,-37.80554,144.99612,315.2585119798235
Altona,3,u,670000,11.0,3,2,1.0,284,88.0,1988,-37.86066,144.82013,2359.154929577465
Bayswater,2,u,520000,23.2,2,1,1.0,418,76.0,1970,-37.83777,145.26345,1244.0191387559807
Blackburn South,2,u,725000,13.4,2,2,2.0,311,151.96764988779805,1964,-37.83459,145.15721,2331.1897106109323
Brighton,2,u,855000,10.5,2,1,1.0,106,151.96764988779805,1964,-37.89571,144.99796,8066.037735849057
Brighton,3,u,1410000,10.5,3,2,2.0,257,151.96764988779805,1964,-37.89886,144.99462,5486.381322957199
Broadmeadows,2,u,310000,14.0,2,1,1.0,171,90.0,2008,-37.68489,144.9212,1812.8654970760233
Brunswick West,1,u,312000,5.2,1,1,1.0,406,40.0,1970,-37.75847,144.94226,768.4729064039409
Brunswick West,3,u,763000,5.2,3,1,1.0,138,76.8,1970,-37.75904,144.93388,5528.985507246377
Camberwell,4,u,1900000,7.7,4,2,4.0,336,151.96764988779805,1964,-37.826,145.0707,5654.761904761905
Caulfield South,1,u,295000,8.7,1,1,1.0,811,151.96764988779805,1964,-37.89614,145.01323,363.74845869297167
Cheltenham,2,u,535000,17.9,2,1,2.0,215,127.0,1980,-37.96597,145.07535,2488.3720930232557
Doncaster,4,u,885000,12.4,4,2,2.0,493,151.96764988779805,1964,-37.78457,145.10453,1795.131845841785
Doncaster East,3,u,850000,14.3,3,2,1.0,236,145.0,1980,-37.78963,145.16973,3601.6949152542375
Elsternwick,2,u,550000,7.2,2,1,1.0,1172,69.0,1970,-37.88533,145.01049,469.28327645051195
Elwood,2,u,550000,7.2,2,1,1.0,605,76.8,1970,-37.87987,144.99252,909.0909090909091
Essendon,2,u,580000,7.5,2,1,1.0,921,84.0,1970,-37.74904,144.90668,629.7502714440825
Essendon,2,u,485000,7.5,2,1,1.0,1856,151.96764988779805,1964,-37.76,144.91439,261.3146551724138
Fairfield,2,u,667000,5.7,2,1,1.0,86,151.96764988779805,1964,-37.78203,145.01508,7755.813953488372
Footscray,1,u,240000,5.1,1,1,1.0,1015,46.0,1970,-37.78778,144.89037,236.45320197044336
Glenroy,2,u,422000,11.2,2,1,1.0,136,127.0,1980,-37.70972,144.91109,3102.9411764705883
Hawthorn,2,u,762000,5.3,2,1,1.0,1583,76.8,1970,-37.81857,145.01704,481.3644977890082
Hawthorn,2,u,1080000,5.3,2,2,2.0,6996,136.0,2000,-37.82712,145.02427,154.37392795883363
Kensington,2,u,730000,3.4,2,2,1.0,2135,90.0,2010,-37.79561,144.93499,341.92037470725995
